T      Bact  Phage     Lys   VMR  P_spec B_spec 
1877  897672 10204082  355304  8.1   98   75 
1878  897672 10204082  355304  8.1   98   75 
1879  897672 10204082  355304  8.1   98   75 
1880  897672 10204082  355304  8.1   98   75 
1881  897672 10204082  355304  8.1   98   75 
1882  897672 10204082  355304  8.1   98   75 
1883  897672 10204082  355304  8.1   98   75 
1884  897672 10204082  355304  8.1   98   75 
1885  897672 10204082  355304  8.1   98   75 
1886  897672 10204082  355304  8.1   98   75 
1887  897672 10204082  355304  8.1   98   75 
1888  897672 10204082  355304  8.1   98   75 
1889  897672 10204082  355304  8.1   98   75 
1890  897672 10204082  355304  8.1   98   75 
1891  897672 10204082  355304  8.1   98   75 
1892  897672 10204082  355304  8.1   98   75 
1893  897672 10204082  355304  8.1   98   75 
1894  897672 10204082  355304  8.1   98   75 
1895  897672 10204082  355304  8.1   98   75 
1896  897672 10204082  355304  8.1   98   75 
1897  897672 10204082  355304  8.1   98   75 
1898  897672 10204082  355304  8.1   98   75 
1899  897672 10204082  355304  8.1   98   75 
1900  897672 10204082  355304  8.1   98   75 
1901  897672 10204082  355304  8.1   98   75 
1902  897672 10204082  355304  8.1   98   75 
1903  897672 10204082  355304  8.1   98   75 
1904  897672 10204082  355304  8.1   98   75 
1905  897672 10204082  355304  8.1   98   75 
1906  897672 10204082  355304  8.1   98   75 
1907  897672 10204082  355304  8.1   98   75 
1908  897672 10204082  355304  8.1   98   75 
1909  897672 10204082  355304  8.1   98   75 
1910  897672 10204082  355304  8.1   98   75 
1911  897672 10204082  355304  8.1   98   75 
1912  897672 10204082  355304  8.1   98   75 
1913  897672 10204082  355304  8.1   98   75 
1914  897672 10204082  355304  8.1   98   75 
1915  897672 10204082  355304  8.1   98   75 
1916  897672 10204082  355304  8.1   98   75 
1917  897672 10204082  355304  8.1   98   75 
1918  897672 10204082  355304  8.1   98   75 
1919  897672 10204082  355304  8.1   98   75 
1920  897672 10204082  355304  8.1   98   75 
1921  897672 10204082  355304  8.1   98   75 
1922  897672 10204082  355304  8.1   98   75 
1923  897672 10204082  355304  8.1   98   75 
1924  897672 10204082  355304  8.1   98   75 
1925  897672 10204082  355304  8.1   98   75 
1926  897672 10204082  355304  8.1   98   75 
1927  897672 10204082  355304  8.1   98   75 
1928  897672 10204082  355304  8.1   98   75 
1929  897672 10204082  355304  8.1   98   75 
1930  897672 10204082  355304  8.1   98   75 
1931  897672 10204082  355304  8.1   98   75 
1932  897672 10204082  355304  8.1   98   75 
1933  897672 10204082  355304  8.1   98   75 
1934  897672 10204082  355304  8.1   98   75 
1935  897672 10204082  355304  8.1   98   75 
1936  897672 10204082  355304  8.1   98   75 
1937  897672 10204082  355304  8.1   98   75 
1938  897672 10204082  355304  8.1   98   75 
1939  897672 10204082  355304  8.1   98   75 
1940  897672 10204082  355304  8.1   98   75 
1941  897672 10204082  355304  8.1   98   75 
1942  897672 10204082  355304  8.1   98   75 
1943  897672 10204082  355304  8.1   98   75 
1944  897672 10204082  355304  8.1   98   75 
1945  897672 10204082  355304  8.1   98   75 
1946  897672 10204082  355304  8.1   98   75 
1947  897672 10204082  355304  8.1   98   75 
1948  897672 10204082  355304  8.1   98   75 
1949  897672 10204082  355304  8.1   98   75 
1950  897672 10204082  355304  8.1   98   75 
1951  897672 10204082  355304  8.1   98   75 
1952  897672 10204082  355304  8.1   98   75 
1953  897672 10204082  355304  8.1   98   75 
1954  897672 10204082  355304  8.1   98   75 
1955  897672 10204082  355304  8.1   98   75 
1956  897672 10204082  355304  8.1   98   75 
1957  897672 10204082  355304  8.1   98   75 
1958  897672 10204082  355304  8.1   98   75 
1959  897672 10204082  355304  8.1   98   75 
1960  897672 10204082  355304  8.1   98   75 
1961  897672 10204082  355304  8.1   98   75 
1962  897672 10204082  355304  8.1   98   75 
1963  897672 10204082  355304  8.1   98   75 
1964  897672 10204082  355304  8.1   98   75 
1965  897672 10204082  355304  8.1   98   75 
1966  897672 10204082  355304  8.1   98   75 
1967  897672 10204082  355304  8.1   98   75 
1968  897672 10204082  355304  8.1   98   75 
1969  897672 10204082  355304  8.1   98   75 
1970  897672 10204082  355304  8.1   98   75 
1971  897672 10204082  355304  8.1   98   75 
1972  897672 10204082  355304  8.1   98   75 
1973  897672 10204082  355304  8.1   98   75 
1974  897672 10204082  355304  8.1   98   75 
1975  897672 10204082  355304  8.1   98   75 
1976  897672 10204082  355304  8.1   98   75 
1977  897672 10204082  355304  8.1   98   75 
1978  897672 10204082  355304  8.1   98   75 
1979  897672 10204082  355304  8.1   98   75 
1980  897672 10204082  355304  8.1   98   75 
1981  897672 10204082  355304  8.1   98   75 
1982  897672 10204082  355304  8.1   98   75 
1983  897672 10204082  355304  8.1   98   75 
1984  897672 10204082  355304  8.1   98   75 
1985  897672 10204082  355304  8.1   98   75 
1986  897672 10204082  355304  8.1   98   75 
1987  897672 10204082  355304  8.1   98   75 
1988  897672 10204082  355304  8.1   98   75 
1989  897672 10204082  355304  8.1   98   75 
1990  897672 10204082  355304  8.1   98   75 
1991  897672 10204082  355304  8.1   98   75 
1992  897672 10204082  355304  8.1   98   75 
1993  897672 10204082  355304  8.1   98   75 
1994  897672 10204082  355304  8.1   98   75 
1995  897672 10204082  355304  8.1   98   75 
1996  897672 10204082  355304  8.1   98   75 
1997  897672 10204082  355304  8.1   98   75 
1998  897672 10204082  355304  8.1   98   75 
1999  897672 10204082  355304  8.1   98   75 
2000  897672 10209850  507603  7.3   98   75 
2001  897672 10210044  507603  7.3   98   75 
2002  897672 10210051  507603  7.3   98   75 
2003  897672 10210051  507603  7.3   98   75 
2004  897672 10210051  507603  7.3   98   75 
2005  897672 10210051  507603  7.3   98   75 
2006  897672 10210051  507603  7.3   98   75 
2007  897672 10210051  507603  7.3   98   75 
2008  897672 10210051  507603  7.3   98   75 
2009  897672 10210051  507603  7.3   98   75 
2010  897672 10210051  507603  7.3   98   75 
2011  897672 10210051  507603  7.3   98   75 
2012  897672 10210051  507603  7.3   98   75 
2013  897672 10210051  507603  7.3   98   75 
2014  897672 10210051  507603  7.3   98   75 
2015  897672 10210051  507603  7.3   98   75 
2016  897672 10210051  507603  7.3   98   75 
2017  897672 10210051  507603  7.3   98   75 
2018  897672 10210051  507603  7.3   98   75 
2019  897672 10210051  507603  7.3   98   75 
2020  897672 10210051  507603  7.3   98   75 
2021  897672 10210051  507603  7.3   98   75 
2022  897672 10210051  507603  7.3   98   75 
2023  897672 10210051  507603  7.3   98   75 
2024  897672 10210051  507603  7.3   98   75 
2025  897672 10210051  507603  7.3   98   75 
2026  897672 10210051  507603  7.3   98   75 
2027  897672 10210051  507603  7.3   98   75 
2028  897672 10210051  507603  7.3   98   75 
2029  897672 10210051  507603  7.3   98   75 
2030  897672 10210051  507603  7.3   98   75 
2031  897672 10210051  507603  7.3   98   75 
2032  897672 10210051  507603  7.3   98   75 
2033  897672 10210051  507603  7.3   98   75 
2034  897672 10210051  507603  7.3   98   75 
2035  897672 10210051  507603  7.3   98   75 
2036  897672 10210051  507603  7.3   98   75 
2037  897672 10210051  507603  7.3   98   75 
2038  897672 10210051  507603  7.3   98   75 
2039  897672 10210051  507603  7.3   98   75 
2040  897672 10210051  507603  7.3   98   75 
2041  897672 10210051  507603  7.3   98   75 
2042  897672 10210051  507603  7.3   98   75 
2043  897672 10210051  507603  7.3   98   75 
2044  897672 10210051  507603  7.3   98   75 
2045  897672 10210051  507603  7.3   98   75 
2046  897672 10210051  507603  7.3   98   75 
2047  897672 10210051  507603  7.3   98   75 
2048  897672 10210051  507603  7.3   98   75 
2049  897672 10210051  507603  7.3   98   75 
2050  897672 10210051  507603  7.3   98   75 
2051  897672 10210051  507603  7.3   98   75 
2052  897672 10210051  507603  7.3   98   75 
2053  897672 10210051  507603  7.3   98   75 
2054  897672 10210051  507603  7.3   98   75 
2055  897672 10210051  507603  7.3   98   75 
2056  897672 10210051  507603  7.3   98   75 
2057  897672 10210051  507603  7.3   98   75 
2058  897672 10210051  507603  7.3   98   75 
2059  897672 10210051  507603  7.3   98   75 
2060  897672 10210051  507603  7.3   98   75 
2061  897672 10210051  507603  7.3   98   75 
2062  897672 10210051  507603  7.3   98   75 
2063  897672 10210051  507603  7.3   98   75 
2064  897672 10210051  507603  7.3   98   75 
2065  897672 10210051  507603  7.3   98   75 
2066  897672 10210051  507603  7.3   98   75 
2067  897672 10210051  507603  7.3   98   75 
2068  897672 10210051  507603  7.3   98   75 
2069  897672 10210051  507603  7.3   98   75 
2070  897672 10210051  507603  7.3   98   75 
2071  897672 10210051  507603  7.3   98   75 
2072  897672 10210051  507603  7.3   98   75 
2073  897672 10210051  507603  7.3   98   75 
2074  897672 10210051  507603  7.3   98   75 
2075  897672 10210051  507603  7.3   98   75 
2076  897672 10210051  507603  7.3   98   75 
2077  897672 10210051  507603  7.3   98   75 
2078  897672 10210051  507603  7.3   98   75 
2079  897672 10210051  507603  7.3   98   75 
2080  897672 10210051  507603  7.3   98   75 
2081  897672 10210051  507603  7.3   98   75 
2082  897672 10210051  507603  7.3   98   75 
2083  897672 10210051  507603  7.3   98   75 
2084  897672 10210051  507603  7.3   98   75 
2085  897672 10210051  507603  7.3   98   75 
2086  897672 10210051  507603  7.3   98   75 
2087  897672 10210051  507603  7.3   98   75 
2088  897672 10210051  507603  7.3   98   75 
2089  897672 10210051  507603  7.3   98   75 
2090  897672 10210051  507603  7.3   98   75 
2091  897672 10210051  507603  7.3   98   75 
2092  897672 10210051  507603  7.3   98   75 
2093  897672 10210051  507603  7.3   98   75 
2094  897672 10210051  507603  7.3   98   75 
2095  897672 10210051  507603  7.3   98   75 
2096  897672 10210051  507603  7.3   98   75 
2097  897672 10210051  507603  7.3   98   75 
2098  897672 10210051  507603  7.3   98   75 
2099  897672 10210051  507603  7.3   98   75 
2100  897672 10210051  507603  7.3   98   75 
2101  897672 10210051  507603  7.3   98   75 
2102  897672 10210051  507603  7.3   98   75 
2103  897672 10210051  507603  7.3   98   75 
2104  897672 10210051  507603  7.3   98   75 
2105  897672 10210051  507603  7.3   98   75 
2106  897672 10210051  507603  7.3   98   75 
2107  897672 10210051  507603  7.3   98   75 
2108  897672 10210051  507603  7.3   98   75 
2109  897672 10210051  507603  7.3   98   75 
2110  897672 10210051  507603  7.3   98   75 
2111  897672 10210051  507603  7.3   98   75 
2112  897672 10210051  507603  7.3   98   75 
2113  897672 10210051  507603  7.3   98   75 
2114  897672 10210051  507603  7.3   98   75 
2115  897672 10210051  507603  7.3   98   75 
2116  897672 10210051  507603  7.3   98   75 
2117  897672 10210051  507603  7.3   98   75 
2118  897672 10210051  507603  7.3   98   75 
2119  897672 10210051  507603  7.3   98   75 
2120  897672 10210051  507603  7.3   98   75 
2121  897672 10210051  507603  7.3   98   75 
2122  897672 10210051  507603  7.3   98   75 
2123  897672 10210051  507603  7.3   98   75 
2124  897672 10210051  507603  7.3   98   75 
2125  897672 10210051  507603  7.3   98   75 
2126  897672 10210051  507603  7.3   98   75 
2127  897672 10210051  507603  7.3   98   75 
2128  897672 10210051  507603  7.3   98   75 
2129  897672 10210051  507603  7.3   98   75 
2130  897672 10210051  507603  7.3   98   75 
2131  897672 10210051  507603  7.3   98   75 
2132  897672 10210051  507603  7.3   98   75 
2133  897672 10210051  507603  7.3   98   75 
2134  897672 10210051  507603  7.3   98   75 
2135  897672 10210051  507603  7.3   98   75 
2136  897672 10210051  507603  7.3   98   75 
2137  897672 10210051  507603  7.3   98   75 
2138  897672 10210051  507603  7.3   98   75 
2139  897672 10210051  507603  7.3   98   75 
2140  897672 10210051  507603  7.3   98   75 
2141  897672 10210051  507603  7.3   98   75 
2142  897672 10210051  507603  7.3   98   75 
2143  897672 10210051  507603  7.3   98   75 
2144  897672 10210051  507603  7.3   98   75 
2145  897672 10210051  507603  7.3   98   75 
2146  897672 10210051  507603  7.3   98   75 
2147  897672 10210051  507603  7.3   98   75 
2148  897672 10210051  507603  7.3   98   75 
2149  897672 10210051  507603  7.3   98   75 
2150  897672 10210051  507603  7.3   98   75 
2151  897672 10210051  507603  7.3   98   75 
2152  897672 10210051  507603  7.3   98   75 
2153  897672 10210051  507603  7.3   98   75 
2154  897672 10210051  507603  7.3   98   75 
2155  897672 10210051  507603  7.3   98   75 
2156  897672 10210051  507603  7.3   98   75 
2157  897672 10210051  507603  7.3   98   75 
2158  897672 10210051  507603  7.3   98   75 
2159  897672 10210051  507603  7.3   98   75 
2160  897672 10210051  507603  7.3   98   75 
2161  897672 10210051  507603  7.3   98   75 
2162  897672 10210051  507603  7.3   98   75 
2163  897672 10210051  507603  7.3   98   75 
2164  897672 10210051  507603  7.3   98   75 
2165  897672 10210051  507603  7.3   98   75 
2166  897672 10210051  507603  7.3   98   75 
2167  897672 10210051  507603  7.3   98   75 
2168  897672 10210051  507603  7.3   98   75 
2169  897672 10210051  507603  7.3   98   75 
2170  897672 10210051  507603  7.3   98   75 
2171  897672 10210051  507603  7.3   98   75 
2172  897672 10210051  507603  7.3   98   75 
2173  897672 10210051  507603  7.3   98   75 
2174  897672 10210051  507603  7.3   98   75 
2175  897672 10210051  507603  7.3   98   75 
2176  897672 10210051  507603  7.3   98   75 
2177  897672 10210051  507603  7.3   98   75 
2178  897672 10210051  507603  7.3   98   75 
2179  897672 10210051  507603  7.3   98   75 
2180  897672 10210051  507603  7.3   98   75 
2181  897672 10210051  507603  7.3   98   75 
2182  897672 10210051  507603  7.3   98   75 
2183  897672 10210051  507603  7.3   98   75 
2184  897672 10210051  507603  7.3   98   75 
2185  897672 10210051  507603  7.3   98   75 
2186  897672 10210051  507603  7.3   98   75 
2187  897672 10210051  507603  7.3   98   75 
2188  897672 10210051  507603  7.3   98   75 
2189  897672 10210051  507603  7.3   98   75 
2190  897672 10210051  507603  7.3   98   75 
2191  897672 10210051  507603  7.3   98   75 
2192  897672 10210051  507603  7.3   98   75 
2193  897672 10210051  507603  7.3   98   75 
2194  897672 10210051  507603  7.3   98   75 
2195  897672 10210051  507603  7.3   98   75 
2196  897672 10210051  507603  7.3   98   75 
2197  897672 10210051  507603  7.3   98   75 
2198  897672 10210051  507603  7.3   98   75 
2199  897672 10210051  507603  7.3   98   75 
2200  897672 10210051  507603  7.3   98   75 
2201  897672 10210051  507603  7.3   98   75 
2202  897672 10210051  507603  7.3   98   75 
2203  897672 10210051  507603  7.3   98   75 
2204  897672 10210051  507603  7.3   98   75 
2205  897672 10210051  507603  7.3   98   75 
2206  897672 10210051  507603  7.3   98   75 
2207  897672 10210051  507603  7.3   98   75 
2208  897672 10210051  507603  7.3   98   75 
2209  897672 10210051  507603  7.3   98   75 
2210  897672 10210051  507603  7.3   98   75 
2211  897672 10210051  507603  7.3   98   75 
2212  897672 10210051  507603  7.3   98   75 
2213  897672 10210051  507603  7.3   98   75 
2214  897672 10210051  507603  7.3   98   75 
2215  897672 10210051  507603  7.3   98   75 
2216  897672 10210051  507603  7.3   98   75 
2217  897672 10210051  507603  7.3   98   75 
2218  897672 10210051  507603  7.3   98   75 
2219  897672 10210051  507603  7.3   98   75 
2220  897672 10210051  507603  7.3   98   75 
